Iteration,LowerBound,UpperBound,OracleValue,Gap
1,-1.0e6,0.5,0.5,1.0000005e6
2,-1.0e6,0.36857864376269056,0.36857864376269056,1.0000003685786438e6
3,-1.0e6,0.2883734340019518,0.2883734340019518,1.000000288373434e6
4,-1.0e6,0.23358248154158098,0.23358248154158098,1.0000002335824815e6
5,-1.0e6,0.19366663682750843,0.19366663682750843,1.0000001936666368e6
6,-1.0e6,0.16333211837780537,0.16333211837780537,1.0000001633321184e6
7,-1.0e6,0.1395719495492765,0.1395719495492765,1.0000001395719496e6
8,-1.0e6,0.12053135489907887,0.12053135489907887,1.0000001205313549e6
9,-1.0e6,0.10499620248986427,0.10499620248986427,1.0000001049962025e6
10,-1.0e6,0.09213510147837521,0.09213510147837521,1.0000000921351014e6
11,-1.0e6,0.0813582268792024,0.0813582268792024,1.0000000813582268e6
12,-1.0e6,0.07223498213090011,0.07223498213090011,1.0000000722349822e6
13,-1.0e6,0.06444349186191256,0.06444349186191256,1.0000000644434919e6
14,-1.0e6,0.057738317057099975,0.057738317057099975,1.0000000577383171e6
15,-1.0e6,0.05192909815858046,0.05192909815858046,1.0000000519290982e6
16,-1.0e6,0.04686601108811886,0.04686601108811886,1.0000000468660111e6
17,-1.0e6,0.04242961313849837,0.04242961313849837,1.0000000424296132e6
18,-1.0e6,0.03852359887791449,0.03852359887791449,1.0000000385235989e6
19,-1.0e6,0.03506953330817692,0.03506953330817692,1.0000000350695333e6
20,-1.0e6,0.03200295795814221,0.03200295795814221,1.000000032002958e6
21,-1.0e6,0.029270468786525797,0.029270468786525797,1.0000000292704687e6
22,-1.0e6,0.026827493855342378,0.026827493855342378,1.0000000268274938e6
23,-1.0e6,0.02463658270164855,0.02463658270164855,1.0000000246365827e6
24,-1.0e6,0.022666075118654046,0.022666075118654046,1.0000000226660752e6
25,-1.0e6,0.02088905482935157,0.02088905482935157,1.0000000208890549e6
26,-1.0e6,0.019282519556852524,0.019282519556852524,1.0000000192825196e6
27,-1.0e6,0.017826717204918567,0.017826717204918567,1.0000000178267172e6
28,-1.0e6,0.016504610789014423,0.016504610789014423,1.0000000165046108e6
29,-1.0e6,0.015301444056634405,0.015301444056634405,1.0000000153014441e6
30,-1.0e6,0.014204386505746978,0.014204386505746978,1.0000000142043865e6
31,-1.0e6,0.013202241495011662,0.013202241495011662,1.0000000132022415e6
32,-1.0e6,0.01228520484808191,0.01228520484808191,1.0000000122852048e6
33,-1.0e6,0.011444664140317652,0.011444664140317652,1.0000000114446641e6
34,-1.0e6,0.010673030968072693,0.010673030968072693,1.000000010673031e6
35,-1.0e6,0.009963600115069223,0.009963600115069223,1.0000000099636001e6
36,-1.0e6,0.009310430774192462,0.009310430774192462,1.0000000093104307e6
37,-1.0e6,0.008708245948497607,0.008708245948497607,1.0000000087082459e6
38,-1.0e6,0.00815234690985164,0.00815234690985164,1.0000000081523469e6
39,-1.0e6,0.007638540187356381,0.007638540187356381,1.0000000076385402e6
40,-1.0e6,0.007163075027728228,0.007163075027728228,1.000000007163075e6
41,-1.0e6,0.006722589644100679,0.006722589644100679,1.0000000067225896e6
42,-1.0e6,0.006314064869426314,0.006314064869426314,1.0000000063140648e6
43,-1.0e6,0.005934784071912125,0.005934784071912125,1.0000000059347841e6
44,-1.0e6,0.005582298385099133,0.005582298385099133,1.0000000055822984e6
45,-1.0e6,0.005254396463847605,0.005254396463847605,1.0000000052543965e6
46,-1.0e6,0.004949078107033725,0.004949078107033725,1.0000000049490781e6
47,-1.0e6,0.004664531193999457,0.004664531193999457,1.0000000046645312e6
48,-1.0e6,0.00439911146927789,0.00439911146927789,1.0000000043991115e6
49,-1.0e6,0.004151324782436931,0.004151324782436931,1.0000000041513247e6
50,-1.0e6,0.003919811449897366,0.003919811449897366,1.0000000039198115e6
51,-1.0e6,0.003703332455561405,0.003703332455561405,1.0000000037033325e6
52,-1.0e6,0.003500757248856197,0.003500757248856197,1.0000000035007573e6
53,-1.0e6,0.0033110529338185907,0.0033110529338185907,1.0000000033110529e6
54,-1.0e6,0.003133274672305846,0.003133274672305846,1.0000000031332746e6
55,-1.0e6,0.002966557149271815,0.002966557149271815,1.0000000029665572e6
56,-1.0e6,0.0028101069690804393,0.0028101069690804393,1.000000002810107e6
57,-1.0e6,0.002663195869676581,0.002663195869676581,1.0000000026631958e6
58,-1.0e6,0.002525154656621663,0.002525154656621663,1.0000000025251546e6
59,-1.0e6,0.0023953677719588964,0.0023953677719588964,1.0000000023953677e6
60,-1.0e6,0.002273268423955686,0.002273268423955686,1.0000000022732684e6
61,-1.0e6,0.0021583342132733695,0.0021583342132733695,1.0000000021583342e6
62,-1.0e6,0.002050083199281522,0.002050083199281522,1.0000000020500832e6
63,-1.0e6,0.001948070357269182,0.001948070357269182,1.0000000019480704e6
64,-1.0e6,0.0018518843833790159,0.0018518843833790159,1.0000000018518844e6
65,-1.0e6,0.0017611448093450919,0.0017611448093450919,1.0000000017611448e6
66,-1.0e6,0.0016754993936704838,0.0016754993936704838,1.0000000016754994e6
67,-1.0e6,0.0015946217598383392,0.0015946217598383392,1.0000000015946218e6
68,-1.0e6,0.0015182092555944583,0.0015182092555944583,1.0000000015182092e6
69,-1.0e6,0.0014459810103430695,0.0014459810103430695,1.000000001445981e6
70,-1.0e6,0.001377676170321471,0.001377676170321471,1.0000000013776761e6
71,-1.0e6,0.0013130522935156537,0.0013130522935156537,1.0000000013130523e6
72,-1.0e6,0.00125188388829222,0.00125188388829222,1.0000000012518839e6
73,-1.0e6,0.0011939610814897972,0.0011939610814897972,1.0000000011939611e6
74,-1.0e6,0.0011390884032680877,0.0011390884032680877,1.0000000011390884e6
75,-1.0e6,0.0010870836773825552,0.0010870836773825552,1.0000000010870837e6
76,-1.0e6,0.001037777006761355,0.001037777006761355,1.000000001037777e6
77,-1.0e6,0.0009910098453290998,0.0009910098453290998,1.0000000009910099e6
78,-1.0e6,0.0009466341479670984,0.0009466341479670984,1.0000000009466341e6
79,-1.0e6,0.0009045115913372011,0.0009045115913372011,1.0000000009045115e6
80,-1.0e6,0.0008645128590395399,0.0008645128590395399,1.0000000008645129e6
81,-1.0e6,0.000826516985234839,0.000826516985234839,1.000000000826517e6
82,-1.0e6,0.000790410751449521,0.000790410751449521,1.0000000007904108e6
83,-1.0e6,0.0007560881318052923,0.0007560881318052923,1.0000000007560882e6
84,-1.0e6,0.0007234497823818139,0.0007234497823818139,1.0000000007234497e6
85,-1.0e6,0.0006924025708380501,0.0006924025708380501,1.0000000006924026e6
86,-1.0e6,0.0006628591427907536,0.0006628591427907536,1.0000000006628592e6
87,-1.0e6,0.0006347375217823131,0.0006347375217823131,1.0000000006347375e6
88,-1.0e6,0.000607960739969314,0.000607960739969314,1.0000000006079607e6
89,-1.0e6,0.0005824564969315398,0.0005824564969315398,1.0000000005824565e6
90,-1.0e6,0.0005581568442421779,0.0005581568442421779,1.0000000005581569e6
91,-1.0e6,0.0005349978936567113,0.0005349978936567113,1.0000000005349979e6
92,-1.0e6,0.0005129195469730424,0.0005129195469730424,1.0000000005129195e6
93,-1.0e6,0.0004918652457911179,0.0004918652457911179,1.0000000004918652e6
94,-1.0e6,0.0004717817395588186,0.0004717817395588186,1.0000000004717817e6
95,-1.0e6,0.00045261887043393376,0.00045261887043393376,1.0000000004526188e6
96,-1.0e6,0.0004343293736213141,0.0004343293736213141,1.0000000004343294e6
97,-1.0e6,0.0004168686919612013,0.0004168686919612013,1.0000000004168687e6
